Record_ID,State,District,Year,Season,Crop_Type,Rainfall_mm,Avg_Temperature_C,Humidity_percent,Soil_Type,Irrigation_Type,Fertilizer_Used_kg,Pesticide_Used_kg,Cultivated_Area_hectares,Yield_ton_per_hectare,Market_Price_per_ton,Farmer_Profit_INR
831,Uttar Pradesh,Kanpur,2015,Rabi,Wheat,818.81,31.1,45.1,Red,Canal,252.69,29.22,1654.94,5.24,24081.48,151906.0
832,Uttar Pradesh,Kanpur,2015,Zaid,Pulses,1372.79,18.9,47.9,Laterite,Canal,93.67,32.88,654.59,1.77,22814.22,15877.000000000002
833,Uttar Pradesh,Kanpur,2015,Zaid,Barley,1976.54,20.9,53.0,Alluvial,Drip,365.27,23.42,2099.87,5.96,36946.31,221958.0
834,Uttar Pradesh,Kanpur,2015,Zaid,Pulses,480.3,36.6,85.2,Red,Drip,60.21,38.5,4059.37,4.93,53386.31,261803.00000000003
835,Uttar Pradesh,Kanpur,2015,Zaid,Barley,1895.31,18.7,74.9,Sandy,Sprinkler,202.44,59.88,484.38,1.76,61582.45,8735.0
836,Uttar Pradesh,Kanpur,2015,Zaid,Barley,1370.14,20.4,83.3,Red,Drip,369.28,38.39,3330.07,5.0,28797.79,165675.0
837,Uttar Pradesh,Kanpur,2015,Rabi,Pulses,837.53,33.4,54.9,Alluvial,Rain-fed,232.33,46.15,665.54,2.96,50838.31,33100.0
838,Uttar Pradesh,Kanpur,2015,Rabi,Rice,2046.34,31.1,68.3,Sandy,Drip,229.59,28.04,2889.78,7.24,18639.91,279856.0
839,Uttar Pradesh,Kanpur,2015,Kharif,Cotton,1832.54,24.8,41.5,Laterite,Canal,213.4,32.78,827.15,4.81,58716.39,39710.0
840,Uttar Pradesh,Kanpur,2015,Kharif,Maize,617.42,23.3,65.5,Black,Sprinkler,422.05,45.86,719.35,1.45,34865.25,15541.999999999998
841,Uttar Pradesh,Kanpur,2015,Zaid,Barley,2027.67,25.1,57.1,Alluvial,Canal,272.78,44.16,683.25,7.75,59612.76,73681.0
842,Uttar Pradesh,Kanpur,2015,Kharif,Rice,1729.75,25.1,59.7,Sandy,Sprinkler,213.55,29.74,4190.54,3.31,37286.62,129635.99999999999
843,Uttar Pradesh,Kanpur,2015,Kharif,Rice,674.06,18.2,67.6,Black,Rain-fed,319.56,29.94,1670.14,2.49,50294.26,44884.0
844,Uttar Pradesh,Kanpur,2015,Kharif,Millets,1014.01,29.3,84.4,Alluvial,Drip,281.93,51.42,2190.78,3.56,28884.65,76308.0
845,Uttar Pradesh,Kanpur,2015,Rabi,Barley,1334.44,29.5,68.9,Red,Sprinkler,89.79,20.66,680.9,3.2,35262.59,36722.0
846,Uttar Pradesh,Kanpur,2015,Zaid,Rice,2064.13,31.3,42.8,Sandy,Drip,132.74,51.13,3798.84,1.4,59834.69,93596.0
847,Uttar Pradesh,Varanasi,2015,Kharif,Wheat,1279.06,34.4,55.3,Alluvial,Tube Well,162.74,57.13,2189.86,4.45,18687.47,122185.99999999999
848,Uttar Pradesh,Varanasi,2015,Kharif,Barley,1287.86,19.7,42.5,Red,Drip,161.38,41.78,4845.35,7.07,51446.71,350254.0
849,Uttar Pradesh,Varanasi,2015,Zaid,Pulses,896.99,30.6,63.2,Red,Drip,360.82,43.87,1642.57,7.95,34969.01,226219.99999999997
850,Uttar Pradesh,Varanasi,2015,Kharif,Wheat,2108.53,30.5,48.5,Laterite,Rain-fed,284.54,52.97,1179.03,2.63,36916.12,39831.0
851,Uttar Pradesh,Varanasi,2015,Kharif,Maize,757.43,35.5,87.3,Alluvial,Tube Well,392.86,46.22,115.67,1.69,41560.07,1972.0
852,Uttar Pradesh,Varanasi,2015,Zaid,Cotton,1504.08,30.6,47.9,Laterite,Tube Well,189.48,34.18,4776.24,7.61,56556.67,608830.0
853,Uttar Pradesh,Varanasi,2015,Kharif,Barley,1476.12,28.9,51.2,Laterite,Canal,137.57,57.96,4494.41,6.78,34238.48,380040.0
854,Uttar Pradesh,Varanasi,2015,Rabi,Maize,1236.52,24.4,41.2,Black,Canal,328.79,43.77,3891.04,4.73,54650.23,237267.99999999997
855,Uttar Pradesh,Varanasi,2015,Rabi,Cotton,882.26,22.3,81.8,Laterite,Rain-fed,213.6,35.92,1683.64,6.13,33795.14,166063.0
856,Uttar Pradesh,Varanasi,2015,Zaid,Wheat,882.97,32.6,53.7,Alluvial,Sprinkler,377.41,21.97,2108.08,5.38,20826.36,114118.0
857,Uttar Pradesh,Varanasi,2015,Kharif,Pulses,632.59,28.8,87.3,Alluvial,Sprinkler,58.45,25.86,3924.12,3.63,30693.13,223071.99999999997
858,Uttar Pradesh,Varanasi,2015,Kharif,Sugarcane,1051.78,22.0,43.6,Sandy,Drip,264.28,52.28,1223.74,7.05,60264.65,97619.0
859,Uttar Pradesh,Varanasi,2015,Zaid,Wheat,464.93,18.4,86.7,Black,Canal,91.01,26.89,2476.01,2.35,27977.72,59932.00000000001
860,Uttar Pradesh,Varanasi,2015,Zaid,Cotton,1749.85,34.3,55.8,Laterite,Canal,210.3,50.01,4395.45,7.49,16055.94,429470.0
861,Uttar Pradesh,Varanasi,2015,Rabi,Wheat,1736.77,28.8,85.5,Sandy,Canal,88.22,37.35,2016.51,7.27,57543.06,232328.00000000003
862,Uttar Pradesh,Varanasi,2015,Rabi,Cotton,893.29,22.1,49.5,Red,Sprinkler,312.42,30.93,1527.07,1.88,63244.98,39073.0
863,Uttar Pradesh,Varanasi,2015,Kharif,Sugarcane,1088.34,37.9,75.0,Laterite,Rain-fed,430.58,46.95,3601.44,4.5,42627.61,133686.0
864,Uttar Pradesh,Varanasi,2015,Kharif,Millets,1413.68,30.9,53.3,Alluvial,Drip,373.87,58.67,567.41,2.44,57835.87,17857.0
865,Uttar Pradesh,Agra,2015,Kharif,Barley,1509.68,27.5,74.8,Alluvial,Rain-fed,276.66,17.78,3860.3,3.04,28507.11,133532.0
866,Uttar Pradesh,Agra,2015,Rabi,Barley,1968.57,23.4,46.5,Sandy,Sprinkler,274.96,31.88,2549.1,8.2,24494.18,263660.0
867,Uttar Pradesh,Agra,2015,Kharif,Rice,2058.21,26.5,39.3,Alluvial,Tube Well,100.91,5.75,2647.7,2.09,22460.48,92399.0
868,Uttar Pradesh,Agra,2015,Zaid,Millets,707.3,34.1,61.8,Red,Sprinkler,349.6,35.09,2057.09,3.37,35080.41,75856.0
869,Uttar Pradesh,Agra,2015,Rabi,Pulses,1507.18,25.4,70.8,Laterite,Tube Well,106.61,33.78,1101.86,5.68,49867.16,82574.0
870,Uttar Pradesh,Agra,2015,Kharif,Sugarcane,2085.16,36.5,74.6,Laterite,Canal,390.96,12.44,2669.45,7.25,12520.52,235396.99999999997
871,Uttar Pradesh,Agra,2015,Zaid,Wheat,961.31,21.8,73.2,Black,Rain-fed,265.09,23.21,399.43,4.62,20292.01,21230.0
872,Uttar Pradesh,Agra,2015,Zaid,Wheat,2070.18,23.5,80.1,Black,Canal,397.24,37.15,1598.18,5.76,33373.22,97095.0
873,Uttar Pradesh,Agra,2015,Zaid,Maize,585.36,22.3,44.8,Sandy,Rain-fed,275.46,11.97,2659.36,5.91,32296.17,216209.0
874,Uttar Pradesh,Agra,2015,Kharif,Millets,776.75,18.1,47.8,Alluvial,Drip,136.58,56.13,3113.13,2.25,37199.59,56054.0
875,Uttar Pradesh,Agra,2015,Zaid,Millets,1165.73,27.4,51.6,Red,Sprinkler,354.0,18.24,2026.91,6.85,49430.96,160363.0
876,Uttar Pradesh,Agra,2015,Rabi,Rice,1989.91,34.8,87.5,Alluvial,Sprinkler,428.2,50.85,3585.6,7.33,41705.75,339068.0
877,Uttar Pradesh,Agra,2015,Kharif,Barley,1573.77,21.6,82.6,Laterite,Rain-fed,392.15,47.39,1795.36,4.3,44699.63,129410.99999999999
878,Uttar Pradesh,Agra,2015,Zaid,Maize,2079.75,37.9,45.8,Alluvial,Sprinkler,194.4,15.72,2972.32,3.6,60285.16,183597.0
879,Uttar Pradesh,Agra,2015,Zaid,Cotton,460.35,23.5,61.3,Laterite,Sprinkler,67.57,43.25,1339.89,5.76,63470.46,125283.99999999999
880,Uttar Pradesh,Agra,2015,Zaid,Millets,1282.54,27.5,83.1,Black,Drip,350.23,49.41,287.15,1.41,59396.05,3859.0000000000005
881,Uttar Pradesh,Agra,2015,Zaid,Rice,1155.23,34.9,38.1,Alluvial,Rain-fed,304.99,8.43,577.63,5.17,64120.38,29689.999999999996
882,Uttar Pradesh,Agra,2015,Kharif,Pulses,2015.93,21.4,89.2,Alluvial,Drip,338.85,25.14,169.44,6.05,34068.07,15046.0
883,Uttar Pradesh,Meerut,2015,Kharif,Maize,1712.12,19.7,59.4,Red,Rain-fed,160.21,15.93,2576.78,2.46,51581.91,103822.0
884,Uttar Pradesh,Meerut,2015,Rabi,Pulses,611.89,27.3,81.0,Sandy,Canal,84.44,56.17,531.99,7.9,21672.55,37254.0
885,Uttar Pradesh,Meerut,2015,Kharif,Maize,1819.73,22.4,55.6,Black,Rain-fed,82.51,44.84,1308.99,7.31,46042.82,162810.0
886,Uttar Pradesh,Meerut,2015,Rabi,Wheat,1082.76,23.7,50.3,Laterite,Rain-fed,276.02,27.77,4192.85,3.19,22558.91,237982.00000000003
887,Uttar Pradesh,Meerut,2015,Rabi,Rice,1281.79,29.6,54.2,Black,Sprinkler,306.73,29.73,3192.03,7.27,13946.75,379355.0
888,Uttar Pradesh,Meerut,2015,Rabi,Sugarcane,2188.76,26.7,70.5,Alluvial,Sprinkler,322.81,20.88,1776.69,8.27,41235.39,226736.0
889,Uttar Pradesh,Meerut,2015,Rabi,Sugarcane,864.78,27.4,36.7,Sandy,Canal,96.12,41.21,1013.49,2.22,43101.5,26376.0
890,Uttar Pradesh,Meerut,2015,Rabi,Pulses,1662.32,30.6,82.8,Black,Tube Well,53.16,28.18,1740.09,5.93,17311.01,176775.0
891,Uttar Pradesh,Meerut,2015,Zaid,Maize,1753.68,26.8,68.9,Red,Tube Well,287.43,43.2,3681.68,4.66,24910.2,261359.0
892,Uttar Pradesh,Meerut,2015,Rabi,Barley,940.31,37.4,83.3,Sandy,Canal,355.27,54.55,2584.11,4.27,53025.84,193537.0
893,Uttar Pradesh,Meerut,2015,Rabi,Maize,1321.97,36.4,83.8,Alluvial,Canal,436.09,56.86,1072.46,8.3,51848.05,82773.0
894,Uttar Pradesh,Meerut,2015,Kharif,Cotton,1827.15,20.8,54.0,Black,Drip,208.4,30.33,3327.18,2.66,21119.63,98019.0
895,Uttar Pradesh,Meerut,2015,Zaid,Barley,562.3,22.9,72.7,Black,Tube Well,388.27,25.58,2438.99,3.72,36952.44,134897.0
896,Uttar Pradesh,Meerut,2015,Zaid,Barley,1896.42,32.1,77.0,Laterite,Sprinkler,88.33,12.07,3838.92,2.17,52982.8,141453.0
897,Uttar Pradesh,Meerut,2015,Zaid,Barley,1361.41,24.9,71.8,Alluvial,Sprinkler,438.09,6.48,4439.38,2.5,24463.35,128995.0
898,Uttar Pradesh,Meerut,2015,Rabi,Barley,2046.25,30.9,42.6,Red,Tube Well,125.19,16.62,2233.46,3.68,46664.38,100743.0
899,Uttar Pradesh,Meerut,2015,Kharif,Millets,462.69,37.2,58.2,Laterite,Canal,115.42,42.53,4187.74,4.59,16379.94,285647.0
900,Uttar Pradesh,Meerut,2015,Rabi,Maize,974.25,29.5,56.1,Alluvial,Sprinkler,231.88,31.74,4803.61,4.13,52882.06,218814.0
901,Punjab,Ludhiana,2015,Zaid,Millets,1303.71,33.6,74.2,Alluvial,Drip,387.67,58.45,647.19,2.51,34475.45,25335.0
902,Punjab,Ludhiana,2015,Kharif,Wheat,1006.81,36.7,67.5,Laterite,Tube Well,129.05,49.71,3665.38,4.52,14572.81,179213.0
903,Punjab,Ludhiana,2015,Rabi,Pulses,490.13,30.0,55.3,Alluvial,Tube Well,220.28,42.12,3857.49,1.37,26163.48,57775.0
904,Punjab,Ludhiana,2015,Kharif,Pulses,935.83,18.7,41.1,Laterite,Tube Well,342.76,34.22,2041.45,2.48,40354.22,46884.0
905,Punjab,Ludhiana,2015,Rabi,Cotton,1021.7,27.2,68.9,Red,Canal,417.51,54.7,4668.1,7.19,42160.62,282150.0
906,Punjab,Ludhiana,2015,Rabi,Maize,1496.84,32.5,79.7,Alluvial,Drip,90.45,33.19,3654.46,3.67,45747.28,147797.0
907,Punjab,Ludhiana,2015,Zaid,Cotton,1698.87,32.9,39.4,Black,Canal,414.94,58.08,3988.86,5.37,64730.68,303220.0
908,Punjab,Ludhiana,2015,Kharif,Pulses,1432.0,22.3,86.5,Red,Rain-fed,159.91,42.89,1010.0,4.86,14424.34,58838.0
909,Punjab,Ludhiana,2015,Kharif,Wheat,1132.93,18.4,57.8,Red,Drip,101.91,19.69,3035.49,8.32,28862.45,257938.0
910,Punjab,Ludhiana,2015,Rabi,Rice,1500.5,32.6,68.5,Red,Rain-fed,234.26,28.14,3016.63,5.15,37206.95,210921.0
911,Punjab,Ludhiana,2015,Zaid,Pulses,1880.73,21.0,82.0,Alluvial,Tube Well,249.59,34.27,933.07,4.05,33355.73,55199.0
912,Punjab,Ludhiana,2015,Zaid,Pulses,549.57,33.0,64.1,Red,Sprinkler,171.61,46.3,2312.35,4.61,20262.73,147633.0
913,Punjab,Ludhiana,2015,Kharif,Barley,1147.71,33.3,76.3,Alluvial,Tube Well,163.56,45.92,4949.43,3.94,40492.41,229803.00000000003
914,Punjab,Ludhiana,2015,Kharif,Sugarcane,780.35,20.2,50.9,Laterite,Sprinkler,395.96,47.18,4923.48,8.35,41153.73,473610.00000000006
915,Punjab,Ludhiana,2015,Rabi,Cotton,974.93,25.3,40.8,Laterite,Tube Well,403.9,57.81,3832.59,3.52,40388.23,160833.0
916,Punjab,Ludhiana,2015,Kharif,Cotton,1887.05,27.0,85.8,Laterite,Sprinkler,121.05,20.86,2710.06,3.64,36593.14,95911.0
917,Punjab,Ludhiana,2015,Kharif,Barley,2153.65,26.2,70.0,Red,Sprinkler,297.55,12.62,3137.61,8.49,43777.11,408138.0
918,Punjab,Ludhiana,2015,Kharif,Sugarcane,699.63,30.5,72.6,Black,Tube Well,430.74,6.25,3046.58,6.97,32634.99,278458.0
919,Punjab,Amritsar,2015,Rabi,Pulses,1701.51,22.8,61.0,Black,Sprinkler,335.12,15.99,749.99,1.67,13637.16,17254.0
920,Punjab,Amritsar,2015,Rabi,Millets,2181.48,33.9,88.5,Alluvial,Canal,250.09,11.11,3059.63,3.62,60768.26,106247.0
921,Punjab,Amritsar,2015,Zaid,Wheat,1627.64,26.1,63.6,Sandy,Sprinkler,238.08,26.19,3936.91,8.19,58817.92,431203.0
922,Punjab,Amritsar,2015,Zaid,Wheat,1189.34,34.6,38.3,Laterite,Tube Well,374.66,50.56,3653.24,1.49,33169.76,94027.0
923,Punjab,Amritsar,2015,Kharif,Rice,586.52,34.9,76.7,Laterite,Drip,281.92,48.54,3637.77,3.88,46796.46,132952.0
924,Punjab,Amritsar,2015,Rabi,Cotton,574.83,30.8,39.1,Red,Sprinkler,409.68,32.04,1299.17,3.1,27650.48,50128.0
925,Punjab,Amritsar,2015,Kharif,Cotton,1469.97,33.2,43.1,Sandy,Rain-fed,165.37,17.16,1917.17,3.85,27434.57,128784.99999999999
926,Punjab,Amritsar,2015,Kharif,Millets,1683.54,31.5,43.5,Sandy,Rain-fed,372.08,12.07,3076.5,7.47,25637.21,236231.0
927,Punjab,Amritsar,2015,Kharif,Maize,1451.62,23.2,74.7,Sandy,Sprinkler,348.18,59.79,2088.64,5.71,21031.74,136460.0
928,Punjab,Amritsar,2015,Kharif,Pulses,1342.01,25.6,85.9,Red,Drip,309.35,52.89,2462.06,4.73,32133.24,171043.0
929,Punjab,Amritsar,2015,Kharif,Cotton,771.57,21.0,68.5,Sandy,Drip,341.5,11.58,1065.02,4.84,42178.62,74157.0
930,Punjab,Amritsar,2015,Kharif,Sugarcane,1054.41,18.7,69.5,Alluvial,Tube Well,430.81,32.91,1430.22,8.22,56870.1,157269.0
931,Punjab,Amritsar,2015,Rabi,Sugarcane,840.45,33.9,45.0,Sandy,Rain-fed,424.53,52.16,1218.87,6.44,21403.83,139673.0
932,Punjab,Amritsar,2015,Rabi,Rice,1737.6,32.7,85.5,Laterite,Canal,412.46,12.29,1583.53,2.72,24928.85,67265.0
933,Punjab,Amritsar,2015,Zaid,Wheat,973.95,30.7,45.8,Alluvial,Sprinkler,96.56,9.59,1067.24,5.16,23394.68,70887.0
934,Punjab,Amritsar,2015,Rabi,Barley,1950.05,20.2,83.8,Sandy,Rain-fed,360.96,15.71,4048.25,5.69,36181.49,184390.0
935,Punjab,Amritsar,2015,Zaid,Millets,1536.03,24.6,61.6,Red,Tube Well,163.5,40.49,1394.58,5.08,30080.54,104697.0
936,Punjab,Amritsar,2015,Rabi,Rice,2159.01,36.9,61.8,Alluvial,Tube Well,177.68,58.59,2405.48,2.39,15474.65,70830.0
937,Punjab,Patiala,2015,Kharif,Pulses,1548.19,28.8,45.0,Red,Sprinkler,361.52,46.96,1144.76,4.86,28960.84,74017.0
938,Punjab,Patiala,2015,Rabi,Sugarcane,1427.82,21.1,43.6,Sandy,Tube Well,356.56,48.22,4276.55,5.65,20328.03,424464.00000000006
939,Punjab,Patiala,2015,Rabi,Cotton,811.7,23.3,86.4,Laterite,Sprinkler,383.78,25.39,1600.54,6.5,55949.26,116034.99999999999
940,Punjab,Patiala,2015,Zaid,Barley,1772.85,18.1,86.7,Black,Drip,72.12,27.48,3264.38,2.22,36215.16,77847.0
941,Punjab,Patiala,2015,Rabi,Cotton,930.63,25.5,52.7,Alluvial,Canal,366.37,22.91,2843.86,2.66,23393.93,98563.0
942,Punjab,Patiala,2015,Zaid,Sugarcane,688.75,32.5,86.8,Laterite,Drip,287.18,57.36,4738.87,6.9,32673.34,575401.0
943,Punjab,Patiala,2015,Zaid,Cotton,2176.47,29.7,38.3,Alluvial,Rain-fed,72.45,23.85,2735.69,4.4,27064.47,153092.0
944,Punjab,Patiala,2015,Zaid,Barley,1883.76,35.5,67.4,Sandy,Rain-fed,279.64,35.9,2247.48,3.59,40969.01,117855.0
945,Punjab,Patiala,2015,Kharif,Wheat,652.84,33.4,82.9,Black,Rain-fed,329.7,45.65,4790.28,3.84,52953.26,284616.0
946,Punjab,Patiala,2015,Rabi,Millets,809.83,25.2,45.9,Laterite,Tube Well,438.58,19.25,3057.72,8.01,19434.31,353238.0
947,Punjab,Patiala,2015,Zaid,Wheat,1897.01,19.2,89.4,Laterite,Rain-fed,199.39,36.11,4978.71,8.21,58273.29,460692.0
948,Punjab,Patiala,2015,Rabi,Pulses,1541.87,32.7,66.1,Sandy,Drip,439.69,47.93,2705.64,7.03,56853.87,168852.0
949,Punjab,Patiala,2015,Rabi,Rice,1780.81,26.6,50.2,Laterite,Sprinkler,230.52,53.43,3720.79,5.95,15870.37,320533.0
950,Punjab,Patiala,2015,Zaid,Barley,2000.91,26.0,51.2,Red,Sprinkler,299.48,26.45,141.84,3.55,19976.23,8336.0
951,Punjab,Patiala,2015,Rabi,Millets,1576.5,22.0,80.2,Black,Canal,420.14,54.13,3603.03,5.41,22008.91,184843.0
952,Punjab,Patiala,2015,Kharif,Wheat,1360.16,36.9,37.2,Red,Drip,100.93,24.17,439.41,7.56,61208.67,48439.0
953,Punjab,Patiala,2015,Kharif,Barley,2183.81,22.7,85.6,Laterite,Drip,358.94,6.5,4400.42,8.09,18524.84,622282.0
954,Punjab,Patiala,2015,Zaid,Barley,488.59,26.8,45.9,Alluvial,Drip,358.39,37.46,710.78,8.28,38855.28,81117.0
955,Punjab,Jalandhar,2015,Rabi,Sugarcane,616.64,27.8,68.3,Sandy,Canal,349.87,22.43,1035.81,8.39,54388.93,100797.0
956,Punjab,Jalandhar,2015,Zaid,Millets,429.06,25.6,58.1,Red,Drip,434.63,10.5,1865.92,3.46,15461.2,112719.0
957,Punjab,Jalandhar,2015,Kharif,Rice,1570.78,34.2,83.2,Sandy,Canal,56.34,58.03,3675.18,7.75,14404.58,469227.00000000006
958,Punjab,Jalandhar,2015,Kharif,Maize,1333.52,20.8,60.8,Laterite,Drip,65.6,37.79,1128.15,6.6,27533.48,105548.0
959,Punjab,Jalandhar,2015,Rabi,Maize,2085.32,37.3,75.8,Laterite,Rain-fed,374.13,14.99,4407.48,2.0,20605.81,114379.0
960,Punjab,Jalandhar,2015,Zaid,Cotton,1519.44,18.6,36.4,Sandy,Drip,61.4,30.88,3701.26,2.25,33605.68,111549.0
961,Punjab,Jalandhar,2015,Rabi,Maize,580.21,25.0,47.2,Black,Sprinkler,217.95,8.65,4846.78,4.59,33999.07,377781.0
962,Punjab,Jalandhar,2015,Zaid,Wheat,960.58,27.4,84.7,Sandy,Drip,101.28,41.1,1891.36,5.68,49964.71,137272.0
963,Punjab,Jalandhar,2015,Kharif,Maize,794.76,20.6,86.8,Red,Drip,140.22,9.52,564.47,4.15,59006.65,21205.0
964,Punjab,Jalandhar,2015,Zaid,Cotton,991.53,37.5,71.8,Black,Sprinkler,257.97,36.74,4429.56,6.75,18980.48,365379.0
965,Punjab,Jalandhar,2015,Rabi,Wheat,1746.28,34.0,69.8,Red,Canal,367.68,58.87,170.18,5.83,56275.09,10297.0
966,Punjab,Jalandhar,2015,Kharif,Millets,1270.92,24.9,69.6,Red,Sprinkler,376.8,36.75,2315.31,2.77,44929.57,86317.0
967,Punjab,Jalandhar,2015,Zaid,Pulses,1007.06,35.9,49.0,Red,Canal,372.8,31.8,2789.61,6.04,47404.67,192482.0
968,Punjab,Jalandhar,2015,Rabi,Pulses,1167.73,18.5,64.9,Red,Tube Well,87.83,58.63,4167.38,2.08,49772.85,80293.0
969,Punjab,Jalandhar,2015,Zaid,Barley,1395.94,36.8,88.1,Black,Canal,438.67,15.04,4118.13,7.67,39077.94,297449.0
970,Punjab,Jalandhar,2015,Zaid,Sugarcane,1720.14,25.1,68.1,Black,Rain-fed,110.71,52.3,2672.72,7.04,31220.78,193884.0
971,Punjab,Jalandhar,2015,Kharif,Maize,580.25,21.3,69.9,Red,Canal,297.27,51.38,3780.41,2.31,61936.18,123103.0
972,Punjab,Jalandhar,2015,Zaid,Barley,933.69,36.0,88.5,Red,Drip,407.5,30.74,766.99,8.05,12018.74,64912.0
973,Punjab,Bathinda,2015,Zaid,Rice,506.6,26.2,42.9,Laterite,Tube Well,378.98,47.05,4054.24,8.14,24850.54,523507.0
974,Punjab,Bathinda,2015,Kharif,Sugarcane,847.43,25.0,47.4,Laterite,Drip,429.62,12.72,2067.06,6.5,43054.28,197819.0
975,Punjab,Bathinda,2015,Kharif,Cotton,1769.05,18.2,41.5,Sandy,Sprinkler,174.46,10.64,3179.87,4.64,47002.34,162127.0
976,Punjab,Bathinda,2015,Zaid,Millets,676.62,35.6,76.5,Laterite,Tube Well,338.0,53.14,4752.49,1.5,56412.8,75240.0
977,Punjab,Bathinda,2015,Rabi,Maize,1977.24,31.8,78.7,Black,Tube Well,353.38,17.35,604.95,8.48,43975.75,71771.0
978,Punjab,Bathinda,2015,Rabi,Barley,1159.01,30.8,82.6,Red,Canal,162.08,44.82,1451.74,3.04,38914.65,53826.0
979,Punjab,Bathinda,2015,Zaid,Wheat,582.04,34.1,48.4,Sandy,Sprinkler,247.99,37.51,3361.58,1.96,53388.86,99392.0
980,Punjab,Bathinda,2015,Kharif,Barley,1491.93,35.4,71.7,Red,Sprinkler,66.84,10.93,4207.21,5.89,17224.57,221764.0
981,Punjab,Bathinda,2015,Zaid,Barley,1867.51,32.4,37.2,Laterite,Canal,308.84,29.21,2357.64,7.5,13975.64,211956.0
982,Punjab,Bathinda,2015,Zaid,Sugarcane,1420.47,18.5,87.0,Red,Rain-fed,89.52,55.64,4029.29,6.52,57019.79,276768.0
983,Punjab,Bathinda,2015,Zaid,Sugarcane,897.94,33.7,52.8,Red,Tube Well,329.64,39.91,3866.19,2.37,41599.32,152423.0
984,Punjab,Bathinda,2015,Rabi,Pulses,1805.74,21.4,62.5,Alluvial,Canal,85.55,24.35,2737.35,7.08,63192.89,216389.0
985,Punjab,Bathinda,2015,Kharif,Barley,963.26,27.9,45.2,Black,Rain-fed,203.08,19.56,3566.24,3.76,54712.57,227388.0
986,Punjab,Bathinda,2015,Kharif,Wheat,600.67,29.6,85.0,Alluvial,Canal,330.09,35.83,3808.18,5.13,33092.48,292187.0
987,Punjab,Bathinda,2015,Rabi,Barley,1933.98,20.9,53.7,Sandy,Sprinkler,191.52,12.32,1987.68,7.37,51022.96,245589.0
988,Punjab,Bathinda,2015,Kharif,Rice,982.91,22.5,80.4,Black,Drip,148.36,13.53,4964.12,1.39,23896.84,103161.99999999999
989,Punjab,Bathinda,2015,Zaid,Millets,1566.21,22.3,35.7,Black,Tube Well,147.47,6.14,3099.88,7.32,33969.87,306608.0
990,Punjab,Bathinda,2015,Rabi,Maize,1926.23,29.6,69.5,Laterite,Rain-fed,405.44,58.85,3759.28,6.36,64041.56,383363.0
991,Maharashtra,Pune,2015,Zaid,Pulses,2020.1,36.7,52.6,Sandy,Drip,192.83,57.7,759.01,7.48,64271.56,59436.0
992,Maharashtra,Pune,2015,Zaid,Rice,2165.82,33.7,62.9,Sandy,Drip,240.3,22.24,4055.54,5.61,50165.63,345270.0
993,Maharashtra,Pune,2015,Zaid,Millets,884.44,34.7,60.3,Alluvial,Rain-fed,225.15,37.51,416.82,8.47,13172.1,44077.0
994,Maharashtra,Pune,2015,Rabi,Millets,1961.64,21.0,72.5,Laterite,Drip,76.17,44.54,2891.79,8.12,50571.31,355416.0
995,Maharashtra,Pune,2015,Zaid,Barley,787.37,27.0,64.6,Sandy,Rain-fed,319.87,23.18,2892.3,7.59,62152.19,207283.0
996,Maharashtra,Pune,2015,Kharif,Wheat,2147.6,19.1,76.5,Black,Sprinkler,284.98,47.6,447.97,1.66,33926.71,7148.0
997,Maharashtra,Pune,2015,Rabi,Maize,1904.33,18.6,86.1,Laterite,Tube Well,341.47,23.25,561.39,4.15,49149.22,34605.0
998,Maharashtra,Pune,2015,Rabi,Maize,1925.08,21.7,52.1,Alluvial,Rain-fed,120.96,28.67,1334.87,1.86,25806.8,24844.0
999,Maharashtra,Pune,2015,Zaid,Millets,1753.27,28.5,36.1,Alluvial,Canal,292.46,59.01,389.82,3.92,20931.19,26949.0
1000,Maharashtra,Pune,2015,Kharif,Pulses,1092.56,18.6,84.8,Red,Canal,275.35,52.26,4782.99,2.58,44906.24,121154.0
1001,Maharashtra,Pune,2015,Kharif,Maize,1479.49,29.5,84.0,Sandy,Canal,332.55,53.38,969.71,2.29,55406.76,18439.0
1002,Maharashtra,Pune,2015,Rabi,Cotton,2083.06,20.2,72.6,Laterite,Sprinkler,286.04,14.21,588.64,2.61,20228.39,21712.0
1003,Maharashtra,Pune,2015,Kharif,Barley,1811.31,36.9,71.8,Red,Canal,76.19,18.54,792.77,8.21,38010.71,103751.0
1004,Maharashtra,Pune,2015,Zaid,Millets,1859.63,36.2,73.9,Sandy,Sprinkler,385.62,10.43,2647.23,6.04,28989.31,212232.00000000003
1005,Maharashtra,Pune,2015,Rabi,Barley,1762.46,30.9,50.5,Alluvial,Tube Well,104.19,46.99,1535.5,5.77,33424.62,104285.99999999999
1006,Maharashtra,Pune,2015,Kharif,Rice,978.73,27.7,56.4,Alluvial,Rain-fed,249.05,48.25,1507.25,6.19,14921.12,152194.0
1007,Maharashtra,Pune,2015,Rabi,Maize,1553.68,32.8,64.4,Sandy,Sprinkler,68.88,21.66,1022.37,8.24,14779.07,136929.0
1008,Maharashtra,Pune,2015,Rabi,Maize,1315.74,31.6,37.5,Black,Sprinkler,135.8,30.15,1009.96,2.82,28976.46,43121.0
