State,District,Year,Crime_Type,Cases_Reported,Chargesheeted,Convictions,Population,Crime_Rate_per_100k
Bihar,Gopalganj,2014,Robbery,655,507,234,6654772,9.84
Bihar,Gopalganj,2014,Assault,1069,704,380,6654772,16.06
Bihar,Gopalganj,2014,Burglary,559,399,202,6654772,8.4
Bihar,Gopalganj,2014,Cybercrime,950,621,283,6654772,14.28
Bihar,Gopalganj,2014,Dowry Deaths,633,448,266,6654772,9.51
Bihar,Gopalganj,2014,Fraud,578,521,221,6654772,8.69
Bihar,Gopalganj,2015,Murder,855,801,482,6654772,12.85
Bihar,Gopalganj,2015,Rape,806,677,283,6654772,12.11
Bihar,Gopalganj,2015,Kidnapping,89,58,24,6654772,1.34
Bihar,Gopalganj,2015,Theft,836,768,524,6654772,12.56
Bihar,Gopalganj,2015,Robbery,1000,735,419,6654772,15.03
Bihar,Gopalganj,2015,Assault,835,708,494,6654772,12.55
Bihar,Gopalganj,2015,Burglary,416,283,103,6654772,6.25
Bihar,Gopalganj,2015,Cybercrime,491,435,237,6654772,7.38
Bihar,Gopalganj,2015,Dowry Deaths,317,256,120,6654772,4.76
Bihar,Gopalganj,2015,Fraud,130,89,47,6654772,1.95
Bihar,Gopalganj,2016,Murder,453,317,114,6654772,6.81
Bihar,Gopalganj,2016,Rape,30,22,8,6654772,0.45
Bihar,Gopalganj,2016,Kidnapping,682,474,274,6654772,10.25
Bihar,Gopalganj,2016,Theft,773,625,324,6654772,11.62
Bihar,Gopalganj,2016,Robbery,40,34,22,6654772,0.6
Bihar,Gopalganj,2016,Assault,565,489,211,6654772,8.49
Bihar,Gopalganj,2016,Burglary,233,194,73,6654772,3.5
Bihar,Gopalganj,2016,Cybercrime,377,297,147,6654772,5.67
Bihar,Gopalganj,2016,Dowry Deaths,82,58,22,6654772,1.23
Bihar,Gopalganj,2016,Fraud,1176,1019,512,6654772,17.67
Bihar,Gopalganj,2017,Murder,1090,769,383,6654772,16.38
Bihar,Gopalganj,2017,Rape,1053,895,652,6654772,15.82
Bihar,Gopalganj,2017,Kidnapping,266,185,69,6654772,4
Bihar,Gopalganj,2017,Theft,222,196,96,6654772,3.34
Bihar,Gopalganj,2017,Robbery,1080,895,396,6654772,16.23
Bihar,Gopalganj,2017,Assault,814,705,404,6654772,12.23
Bihar,Gopalganj,2017,Burglary,1109,821,307,6654772,16.66
Bihar,Gopalganj,2017,Cybercrime,807,635,419,6654772,12.13
Bihar,Gopalganj,2017,Dowry Deaths,723,506,285,6654772,10.86
Bihar,Gopalganj,2017,Fraud,1181,785,382,6654772,17.75
Bihar,Gopalganj,2018,Murder,680,548,354,6654772,10.22
Bihar,Gopalganj,2018,Rape,512,361,149,6654772,7.69
Bihar,Gopalganj,2018,Kidnapping,86,56,41,6654772,1.29
Bihar,Gopalganj,2018,Theft,883,742,435,6654772,13.27
Bihar,Gopalganj,2018,Robbery,115,87,32,6654772,1.73
Bihar,Gopalganj,2018,Assault,583,473,173,6654772,8.76
Bihar,Gopalganj,2018,Burglary,283,212,88,6654772,4.25
Bihar,Gopalganj,2018,Cybercrime,128,113,65,6654772,1.92
Bihar,Gopalganj,2018,Dowry Deaths,1133,820,460,6654772,17.03
Bihar,Gopalganj,2018,Fraud,38,25,17,6654772,0.57
Bihar,Gopalganj,2019,Murder,812,754,342,6654772,12.2
Bihar,Gopalganj,2019,Rape,864,605,355,6654772,12.98
Bihar,Gopalganj,2019,Kidnapping,158,125,90,6654772,2.37
Bihar,Gopalganj,2019,Theft,226,191,133,6654772,3.4
Bihar,Gopalganj,2019,Robbery,934,677,407,6654772,14.04
Bihar,Gopalganj,2019,Assault,319,250,163,6654772,4.79
Bihar,Gopalganj,2019,Burglary,527,345,157,6654772,7.92
Bihar,Gopalganj,2019,Cybercrime,149,111,74,6654772,2.24
Bihar,Gopalganj,2019,Dowry Deaths,804,547,272,6654772,12.08
Bihar,Gopalganj,2019,Fraud,818,557,195,6654772,12.29
Bihar,Gopalganj,2020,Murder,931,618,302,6654772,13.99
Bihar,Gopalganj,2020,Rape,492,330,224,6654772,7.39
Bihar,Gopalganj,2020,Kidnapping,901,707,434,6654772,13.54
Bihar,Gopalganj,2020,Theft,189,138,50,6654772,2.84
Bihar,Gopalganj,2020,Robbery,205,156,83,6654772,3.08
Bihar,Gopalganj,2020,Assault,1112,925,513,6654772,16.71
Bihar,Gopalganj,2020,Burglary,279,225,115,6654772,4.19
Bihar,Gopalganj,2020,Cybercrime,533,460,248,6654772,8.01
Bihar,Gopalganj,2020,Dowry Deaths,664,600,243,6654772,9.98
Bihar,Gopalganj,2020,Fraud,146,105,38,6654772,2.19
Bihar,Gopalganj,2021,Murder,335,272,152,6654772,5.03
Bihar,Gopalganj,2021,Rape,651,459,171,6654772,9.78
Bihar,Gopalganj,2021,Kidnapping,1006,703,328,6654772,15.12
Bihar,Gopalganj,2021,Theft,909,671,261,6654772,13.66
Bihar,Gopalganj,2021,Robbery,132,105,46,6654772,1.98
Bihar,Gopalganj,2021,Assault,1029,720,498,6654772,15.46
Bihar,Gopalganj,2021,Burglary,835,635,457,6654772,12.55
Bihar,Gopalganj,2021,Cybercrime,639,462,310,6654772,9.6
Bihar,Gopalganj,2021,Dowry Deaths,1002,869,558,6654772,15.06
Bihar,Gopalganj,2021,Fraud,316,228,123,6654772,4.75
Bihar,Gopalganj,2022,Murder,220,161,81,6654772,3.31
Bihar,Gopalganj,2022,Rape,186,138,51,6654772,2.79
Bihar,Gopalganj,2022,Kidnapping,364,287,183,6654772,5.47
Bihar,Gopalganj,2022,Theft,1044,896,414,6654772,15.69
Bihar,Gopalganj,2022,Robbery,1069,995,692,6654772,16.06
Bihar,Gopalganj,2022,Assault,694,651,436,6654772,10.43
Bihar,Gopalganj,2022,Burglary,304,268,95,6654772,4.57
Bihar,Gopalganj,2022,Cybercrime,886,829,342,6654772,13.31
Bihar,Gopalganj,2022,Dowry Deaths,555,497,203,6654772,8.34
Bihar,Gopalganj,2022,Fraud,490,325,178,6654772,7.36
Bihar,Gopalganj,2023,Murder,778,663,474,6654772,11.69
Bihar,Gopalganj,2023,Rape,43,35,23,6654772,0.65
Bihar,Gopalganj,2023,Kidnapping,994,674,263,6654772,14.94
Bihar,Gopalganj,2023,Theft,411,360,258,6654772,6.18
Bihar,Gopalganj,2023,Robbery,1145,797,534,6654772,17.21
Bihar,Gopalganj,2023,Assault,1136,1000,449,6654772,17.07
Bihar,Gopalganj,2023,Burglary,524,487,218,6654772,7.87
Bihar,Gopalganj,2023,Cybercrime,623,436,193,6654772,9.36
Bihar,Gopalganj,2023,Dowry Deaths,554,457,329,6654772,8.32
Bihar,Gopalganj,2023,Fraud,1132,1045,399,6654772,17.01
Bihar,Khagaria,2014,Murder,727,590,387,4613021,15.76
Bihar,Khagaria,2014,Rape,653,458,253,4613021,14.16
Bihar,Khagaria,2014,Kidnapping,700,509,193,4613021,15.17
Bihar,Khagaria,2014,Theft,193,141,93,4613021,4.18
Bihar,Khagaria,2014,Robbery,703,627,237,4613021,15.24
Bihar,Khagaria,2014,Assault,844,677,414,4613021,18.3
Bihar,Khagaria,2014,Burglary,1053,958,613,4613021,22.83
Bihar,Khagaria,2014,Cybercrime,316,290,108,4613021,6.85
Bihar,Khagaria,2014,Dowry Deaths,127,104,63,4613021,2.75
Bihar,Khagaria,2014,Fraud,1183,807,410,4613021,25.64
Bihar,Khagaria,2015,Murder,410,350,158,4613021,8.89
Bihar,Khagaria,2015,Rape,156,130,68,4613021,3.38
Bihar,Khagaria,2015,Kidnapping,350,324,138,4613021,7.59
Bihar,Khagaria,2015,Theft,1146,1006,367,4613021,24.84
Bihar,Khagaria,2015,Robbery,101,77,31,4613021,2.19
Bihar,Khagaria,2015,Assault,422,283,191,4613021,9.15
Bihar,Khagaria,2015,Burglary,898,634,309,4613021,19.47
Bihar,Khagaria,2015,Cybercrime,790,734,359,4613021,17.13
Bihar,Khagaria,2015,Dowry Deaths,753,629,286,4613021,16.32
Bihar,Khagaria,2015,Fraud,957,663,431,4613021,20.75
Bihar,Khagaria,2016,Murder,668,500,206,4613021,14.48
Bihar,Khagaria,2016,Rape,604,443,198,4613021,13.09
Bihar,Khagaria,2016,Kidnapping,408,307,175,4613021,8.84
Bihar,Khagaria,2016,Theft,1053,853,483,4613021,22.83
Bihar,Khagaria,2016,Robbery,252,168,111,4613021,5.46
Bihar,Khagaria,2016,Assault,510,435,321,4613021,11.06
Bihar,Khagaria,2016,Burglary,981,695,481,4613021,21.27
Bihar,Khagaria,2016,Cybercrime,672,445,181,4613021,14.57
Bihar,Khagaria,2016,Dowry Deaths,667,455,237,4613021,14.46
Bihar,Khagaria,2016,Fraud,980,918,519,4613021,21.24
Bihar,Khagaria,2017,Murder,239,199,117,4613021,5.18
Bihar,Khagaria,2017,Rape,951,733,310,4613021,20.62
Bihar,Khagaria,2017,Kidnapping,354,234,174,4613021,7.67
Bihar,Khagaria,2017,Theft,686,525,364,4613021,14.87
Bihar,Khagaria,2017,Robbery,83,62,32,4613021,1.8
Bihar,Khagaria,2017,Assault,519,436,232,4613021,11.25
Bihar,Khagaria,2017,Burglary,788,695,422,4613021,17.08
Bihar,Khagaria,2017,Cybercrime,994,889,490,4613021,21.55
Bihar,Khagaria,2017,Dowry Deaths,645,508,362,4613021,13.98
Bihar,Khagaria,2017,Fraud,517,418,274,4613021,11.21
Bihar,Khagaria,2018,Murder,65,51,31,4613021,1.41
Bihar,Khagaria,2018,Rape,331,251,116,4613021,7.18
Bihar,Khagaria,2018,Kidnapping,142,121,54,4613021,3.08
Bihar,Khagaria,2018,Theft,131,120,46,4613021,2.84
Bihar,Khagaria,2018,Robbery,127,98,62,4613021,2.75
Bihar,Khagaria,2018,Assault,51,38,18,4613021,1.11
Bihar,Khagaria,2018,Burglary,1048,917,483,4613021,22.72
Bihar,Khagaria,2018,Cybercrime,35,31,12,4613021,0.76
Bihar,Khagaria,2018,Dowry Deaths,926,731,283,4613021,20.07
Bihar,Khagaria,2018,Fraud,332,295,158,4613021,7.2
Bihar,Khagaria,2019,Murder,301,284,106,4613021,6.53
Bihar,Khagaria,2019,Rape,676,480,226,4613021,14.65
Bihar,Khagaria,2019,Kidnapping,429,381,262,4613021,9.3
Bihar,Khagaria,2019,Theft,1122,782,440,4613021,24.32
Bihar,Khagaria,2019,Robbery,564,506,367,4613021,12.23
Bihar,Khagaria,2019,Assault,851,580,382,4613021,18.45
Bihar,Khagaria,2019,Burglary,405,311,229,4613021,8.78
Bihar,Khagaria,2019,Cybercrime,107,91,53,4613021,2.32
Bihar,Khagaria,2019,Dowry Deaths,133,92,56,4613021,2.88
Bihar,Khagaria,2019,Fraud,27,21,15,4613021,0.59
Bihar,Khagaria,2020,Murder,967,699,374,4613021,20.96
Bihar,Khagaria,2020,Rape,378,319,226,4613021,8.19
Bihar,Khagaria,2020,Kidnapping,494,339,186,4613021,10.71
Bihar,Khagaria,2020,Theft,705,571,423,4613021,15.28
Bihar,Khagaria,2020,Robbery,1099,736,547,4613021,23.82
Bihar,Khagaria,2020,Assault,148,127,59,4613021,3.21
Bihar,Khagaria,2020,Burglary,47,43,20,4613021,1.02
Bihar,Khagaria,2020,Cybercrime,430,389,250,4613021,9.32
Bihar,Khagaria,2020,Dowry Deaths,813,697,475,4613021,17.62
Bihar,Khagaria,2020,Fraud,109,73,28,4613021,2.36
Bihar,Khagaria,2021,Murder,795,538,275,4613021,17.23
Bihar,Khagaria,2021,Rape,42,27,11,4613021,0.91
Bihar,Khagaria,2021,Kidnapping,298,220,150,4613021,6.46
Bihar,Khagaria,2021,Theft,330,251,185,4613021,7.15
Bihar,Khagaria,2021,Robbery,366,319,138,4613021,7.93
Bihar,Khagaria,2021,Assault,91,64,45,4613021,1.97
Bihar,Khagaria,2021,Burglary,588,515,197,4613021,12.75
Bihar,Khagaria,2021,Cybercrime,546,402,142,4613021,11.84
Bihar,Khagaria,2021,Dowry Deaths,724,683,493,4613021,15.69
Bihar,Khagaria,2021,Fraud,547,498,346,4613021,11.86
Bihar,Khagaria,2022,Murder,358,255,119,4613021,7.76
Bihar,Khagaria,2022,Rape,1175,800,347,4613021,25.47
Bihar,Khagaria,2022,Kidnapping,383,250,98,4613021,8.3
Bihar,Khagaria,2022,Theft,822,667,330,4613021,17.82
Bihar,Khagaria,2022,Robbery,402,296,215,4613021,8.71
Bihar,Khagaria,2022,Assault,916,693,275,4613021,19.86
Bihar,Khagaria,2022,Burglary,128,103,74,4613021,2.77
Bihar,Khagaria,2022,Cybercrime,316,264,195,4613021,6.85
Bihar,Khagaria,2022,Dowry Deaths,1068,972,490,4613021,23.15
Bihar,Khagaria,2022,Fraud,171,145,61,4613021,3.71
Bihar,Khagaria,2023,Murder,674,489,291,4613021,14.61
Bihar,Khagaria,2023,Rape,457,360,261,4613021,9.91
Bihar,Khagaria,2023,Kidnapping,255,208,109,4613021,5.53
Bihar,Khagaria,2023,Theft,37,31,15,4613021,0.8
Bihar,Khagaria,2023,Robbery,648,566,353,4613021,14.05
Bihar,Khagaria,2023,Assault,46,42,15,4613021,1
Bihar,Khagaria,2023,Burglary,642,479,287,4613021,13.92
Bihar,Khagaria,2023,Cybercrime,896,591,387,4613021,19.42
Bihar,Khagaria,2023,Dowry Deaths,584,429,253,4613021,12.66
Bihar,Khagaria,2023,Fraud,1092,862,307,4613021,23.67
Bihar,Banka,2014,Murder,1180,990,559,3153916,37.41
Bihar,Banka,2014,Rape,302,196,107,3153916,9.58
Bihar,Banka,2014,Kidnapping,593,505,332,3153916,18.8
Bihar,Banka,2014,Theft,227,198,106,3153916,7.2
Bihar,Banka,2014,Robbery,299,282,121,3153916,9.48
Bihar,Banka,2014,Assault,428,374,213,3153916,13.57
Bihar,Banka,2014,Burglary,482,425,160,3153916,15.28
Bihar,Banka,2014,Cybercrime,1006,694,270,3153916,31.9
Bihar,Banka,2014,Dowry Deaths,1087,730,415,3153916,34.47
Bihar,Banka,2014,Fraud,431,287,203,3153916,13.67
Bihar,Banka,2015,Murder,1162,1059,492,3153916,36.84
Bihar,Banka,2015,Rape,338,255,96,3153916,10.72
Bihar,Banka,2015,Kidnapping,242,207,149,3153916,7.67
Bihar,Banka,2015,Theft,27,21,15,3153916,0.86
Bihar,Banka,2015,Robbery,840,744,327,3153916,26.63
Bihar,Banka,2015,Assault,584,439,242,3153916,18.52
Bihar,Banka,2015,Burglary,147,105,59,3153916,4.66
Bihar,Banka,2015,Cybercrime,750,683,403,3153916,23.78
Bihar,Banka,2015,Dowry Deaths,398,355,236,3153916,12.62
Bihar,Banka,2015,Fraud,33,21,8,3153916,1.05
Bihar,Banka,2016,Murder,166,128,76,3153916,5.26
Bihar,Banka,2016,Rape,178,165,108,3153916,5.64
Bihar,Banka,2016,Kidnapping,191,141,64,3153916,6.06
Bihar,Banka,2016,Theft,348,312,195,3153916,11.03
Bihar,Banka,2016,Robbery,255,215,129,3153916,8.09
Bihar,Banka,2016,Assault,1045,805,315,3153916,33.13
Bihar,Banka,2016,Burglary,505,362,254,3153916,16.01
Bihar,Banka,2016,Cybercrime,220,183,69,3153916,6.98
Bihar,Banka,2016,Dowry Deaths,1168,818,380,3153916,37.03
Bihar,Banka,2016,Fraud,1113,967,541,3153916,35.29
Bihar,Banka,2017,Murder,849,747,553,3153916,26.92
Bihar,Banka,2017,Rape,1155,802,389,3153916,36.62
Bihar,Banka,2017,Kidnapping,814,736,258,3153916,25.81
Bihar,Banka,2017,Theft,995,764,437,3153916,31.55
Bihar,Banka,2017,Robbery,33,22,16,3153916,1.05
Bihar,Banka,2017,Assault,1151,797,516,3153916,36.49
Bihar,Banka,2017,Burglary,723,650,484,3153916,22.92
Bihar,Banka,2017,Cybercrime,885,752,496,3153916,28.06
Bihar,Banka,2017,Dowry Deaths,317,219,111,3153916,10.05
Bihar,Banka,2017,Fraud,155,105,42,3153916,4.91
Bihar,Banka,2018,Murder,483,457,170,3153916,15.31
Bihar,Banka,2018,Rape,843,648,249,3153916,26.73
Bihar,Banka,2018,Kidnapping,673,529,210,3153916,21.34
Bihar,Banka,2018,Theft,751,676,499,3153916,23.81
Bihar,Banka,2018,Robbery,661,597,211,3153916,20.96
Bihar,Banka,2018,Assault,910,746,399,3153916,28.85
Bihar,Banka,2018,Burglary,271,216,84,3153916,8.59
Bihar,Banka,2018,Cybercrime,1138,1031,711,3153916,36.08
Bihar,Banka,2018,Dowry Deaths,809,758,411,3153916,25.65
Bihar,Banka,2018,Fraud,807,581,369,3153916,25.59
Bihar,Banka,2019,Murder,424,317,151,3153916,13.44
Bihar,Banka,2019,Rape,726,524,232,3153916,23.02
Bihar,Banka,2019,Kidnapping,402,379,195,3153916,12.75
Bihar,Banka,2019,Theft,173,130,54,3153916,5.49
Bihar,Banka,2019,Robbery,1163,848,627,3153916,36.87
Bihar,Banka,2019,Assault,276,220,134,3153916,8.75
Bihar,Banka,2019,Burglary,911,677,310,3153916,28.88
Bihar,Banka,2019,Cybercrime,502,347,252,3153916,15.92
Bihar,Banka,2019,Dowry Deaths,765,541,343,3153916,24.26
Bihar,Banka,2019,Fraud,514,451,271,3153916,16.3
Bihar,Banka,2020,Murder,293,202,85,3153916,9.29
Bihar,Banka,2020,Rape,146,95,41,3153916,4.63
Bihar,Banka,2020,Kidnapping,330,263,144,3153916,10.46
Bihar,Banka,2020,Theft,940,814,398,3153916,29.8
Bihar,Banka,2020,Robbery,179,151,70,3153916,5.68
Bihar,Banka,2020,Assault,343,231,101,3153916,10.88
Bihar,Banka,2020,Burglary,705,598,435,3153916,22.35
Bihar,Banka,2020,Cybercrime,601,478,267,3153916,19.06
Bihar,Banka,2020,Dowry Deaths,1109,971,526,3153916,35.16
Bihar,Banka,2020,Fraud,614,415,269,3153916,19.47
Bihar,Banka,2021,Murder,808,610,344,3153916,25.62
Bihar,Banka,2021,Rape,521,344,190,3153916,16.52
Bihar,Banka,2021,Kidnapping,620,521,248,3153916,19.66
Bihar,Banka,2021,Theft,280,183,99,3153916,8.88
Bihar,Banka,2021,Robbery,808,540,299,3153916,25.62
Bihar,Banka,2021,Assault,926,863,337,3153916,29.36
Bihar,Banka,2021,Burglary,102,77,55,3153916,3.23
Bihar,Banka,2021,Cybercrime,1031,829,568,3153916,32.69
Bihar,Banka,2021,Dowry Deaths,448,305,152,3153916,14.2
Bihar,Banka,2021,Fraud,478,409,201,3153916,15.16
Bihar,Banka,2022,Murder,755,587,248,3153916,23.94
Bihar,Banka,2022,Rape,880,756,536,3153916,27.9
Bihar,Banka,2022,Kidnapping,926,604,402,3153916,29.36
Bihar,Banka,2022,Theft,764,717,370,3153916,24.22
Bihar,Banka,2022,Robbery,399,288,211,3153916,12.65
Bihar,Banka,2022,Assault,419,310,195,3153916,13.29
Bihar,Banka,2022,Burglary,844,668,340,3153916,26.76
Bihar,Banka,2022,Cybercrime,593,551,226,3153916,18.8
Bihar,Banka,2022,Dowry Deaths,509,428,175,3153916,16.14
Bihar,Banka,2022,Fraud,375,328,178,3153916,11.89
Bihar,Banka,2023,Murder,939,712,392,3153916,29.77
Bihar,Banka,2023,Rape,60,42,18,3153916,1.9
Bihar,Banka,2023,Kidnapping,1153,874,408,3153916,36.56
Bihar,Banka,2023,Theft,342,274,149,3153916,10.84
Bihar,Banka,2023,Robbery,1158,851,572,3153916,36.72
Bihar,Banka,2023,Assault,968,707,320,3153916,30.69
Bihar,Banka,2023,Burglary,1179,871,410,3153916,37.38
Bihar,Banka,2023,Cybercrime,34,28,10,3153916,1.08
Bihar,Banka,2023,Dowry Deaths,194,126,81,3153916,6.15
Bihar,Banka,2023,Fraud,401,365,272,3153916,12.71
West Bengal,Kolkata,2014,Murder,235,171,67,1950899,12.05
West Bengal,Kolkata,2014,Rape,471,336,120,1950899,24.14
West Bengal,Kolkata,2014,Kidnapping,683,487,233,1950899,35.01
West Bengal,Kolkata,2014,Theft,1028,765,355,1950899,52.69
West Bengal,Kolkata,2014,Robbery,127,117,80,1950899,6.51
West Bengal,Kolkata,2014,Assault,729,606,341,1950899,37.37
West Bengal,Kolkata,2014,Burglary,267,246,149,1950899,13.69
West Bengal,Kolkata,2014,Cybercrime,90,65,40,1950899,4.61
West Bengal,Kolkata,2014,Dowry Deaths,700,568,405,1950899,35.88
West Bengal,Kolkata,2014,Fraud,87,63,37,1950899,4.46
West Bengal,Kolkata,2015,Murder,693,539,385,1950899,35.52
West Bengal,Kolkata,2015,Rape,194,139,59,1950899,9.94
West Bengal,Kolkata,2015,Kidnapping,1100,763,349,1950899,56.38
West Bengal,Kolkata,2015,Theft,451,321,224,1950899,23.12
West Bengal,Kolkata,2015,Robbery,247,186,75,1950899,12.66
West Bengal,Kolkata,2015,Assault,30,27,18,1950899,1.54
West Bengal,Kolkata,2015,Burglary,1042,844,365,1950899,53.41
West Bengal,Kolkata,2015,Cybercrime,993,838,472,1950899,50.9
West Bengal,Kolkata,2015,Dowry Deaths,1107,957,578,1950899,56.74
West Bengal,Kolkata,2015,Fraud,452,327,142,1950899,23.17
West Bengal,Kolkata,2016,Murder,1011,676,245,1950899,51.82
West Bengal,Kolkata,2016,Rape,653,522,261,1950899,33.47
West Bengal,Kolkata,2016,Kidnapping,617,570,248,1950899,31.63
West Bengal,Kolkata,2016,Theft,364,272,189,1950899,18.66
West Bengal,Kolkata,2016,Robbery,917,782,545,1950899,47
West Bengal,Kolkata,2016,Assault,1010,858,575,1950899,51.77
West Bengal,Kolkata,2016,Burglary,197,166,70,1950899,10.1
West Bengal,Kolkata,2016,Cybercrime,319,242,152,1950899,16.35
West Bengal,Kolkata,2016,Dowry Deaths,694,590,267,1950899,35.57
West Bengal,Kolkata,2016,Fraud,399,307,136,1950899,20.45
West Bengal,Kolkata,2017,Murder,720,622,409,1950899,36.91
West Bengal,Kolkata,2017,Rape,344,319,129,1950899,17.63
West Bengal,Kolkata,2017,Kidnapping,1177,1112,616,1950899,60.33
West Bengal,Kolkata,2017,Theft,572,491,228,1950899,29.32
West Bengal,Kolkata,2017,Robbery,348,299,222,1950899,17.84
West Bengal,Kolkata,2017,Assault,809,663,318,1950899,41.47
West Bengal,Kolkata,2017,Burglary,1158,984,441,1950899,59.36
West Bengal,Kolkata,2017,Cybercrime,996,647,364,1950899,51.05
West Bengal,Kolkata,2017,Dowry Deaths,351,313,172,1950899,17.99
West Bengal,Kolkata,2017,Fraud,815,702,345,1950899,41.78
West Bengal,Kolkata,2018,Murder,713,661,262,1950899,36.55
West Bengal,Kolkata,2018,Rape,282,190,131,1950899,14.45
West Bengal,Kolkata,2018,Kidnapping,822,642,443,1950899,42.13
West Bengal,Kolkata,2018,Theft,406,273,183,1950899,20.81
West Bengal,Kolkata,2018,Robbery,764,653,451,1950899,39.16
West Bengal,Kolkata,2018,Assault,35,27,19,1950899,1.79
West Bengal,Kolkata,2018,Burglary,690,514,378,1950899,35.37
West Bengal,Kolkata,2018,Cybercrime,705,550,330,1950899,36.14
West Bengal,Kolkata,2018,Dowry Deaths,142,121,64,1950899,7.28
West Bengal,Kolkata,2018,Fraud,870,762,303,1950899,44.59
West Bengal,Kolkata,2019,Murder,860,633,297,1950899,44.08
West Bengal,Kolkata,2019,Rape,748,701,278,1950899,38.34
West Bengal,Kolkata,2019,Kidnapping,807,756,308,1950899,41.37
West Bengal,Kolkata,2019,Theft,973,803,292,1950899,49.87
West Bengal,Kolkata,2019,Robbery,898,693,452,1950899,46.03
West Bengal,Kolkata,2019,Assault,796,650,347,1950899,40.8
West Bengal,Kolkata,2019,Burglary,23,18,12,1950899,1.18
West Bengal,Kolkata,2019,Cybercrime,1033,891,598,1950899,52.95
West Bengal,Kolkata,2019,Dowry Deaths,1104,868,571,1950899,56.59
West Bengal,Kolkata,2019,Fraud,495,462,285,1950899,25.37
West Bengal,Kolkata,2020,Murder,654,466,311,1950899,33.52
West Bengal,Kolkata,2020,Rape,383,357,141,1950899,19.63
West Bengal,Kolkata,2020,Kidnapping,1019,864,350,1950899,52.23
West Bengal,Kolkata,2020,Theft,1110,752,316,1950899,56.9
West Bengal,Kolkata,2020,Robbery,653,585,289,1950899,33.47
West Bengal,Kolkata,2020,Assault,873,678,490,1950899,44.75
West Bengal,Kolkata,2020,Burglary,491,373,168,1950899,25.17
West Bengal,Kolkata,2020,Cybercrime,420,291,182,1950899,21.53
West Bengal,Kolkata,2020,Dowry Deaths,238,191,102,1950899,12.2
West Bengal,Kolkata,2020,Fraud,402,338,205,1950899,20.61
West Bengal,Kolkata,2021,Murder,711,470,257,1950899,36.44
West Bengal,Kolkata,2021,Rape,583,553,258,1950899,29.88
West Bengal,Kolkata,2021,Kidnapping,267,223,78,1950899,13.69
West Bengal,Kolkata,2021,Theft,862,796,484,1950899,44.18
West Bengal,Kolkata,2021,Robbery,381,309,198,1950899,19.53
West Bengal,Kolkata,2021,Assault,238,207,72,1950899,12.2
West Bengal,Kolkata,2021,Burglary,1154,1018,574,1950899,59.15
West Bengal,Kolkata,2021,Cybercrime,717,655,265,1950899,36.75
West Bengal,Kolkata,2021,Dowry Deaths,397,289,176,1950899,20.35
West Bengal,Kolkata,2021,Fraud,1153,837,362,1950899,59.1
West Bengal,Kolkata,2022,Murder,605,426,150,1950899,31.01
West Bengal,Kolkata,2022,Rape,332,305,107,1950899,17.02
West Bengal,Kolkata,2022,Kidnapping,1141,782,484,1950899,58.49
West Bengal,Kolkata,2022,Theft,743,506,358,1950899,38.09
West Bengal,Kolkata,2022,Robbery,663,564,310,1950899,33.98
West Bengal,Kolkata,2022,Assault,363,307,202,1950899,18.61
West Bengal,Kolkata,2022,Burglary,649,492,342,1950899,33.27
West Bengal,Kolkata,2022,Cybercrime,552,493,236,1950899,28.29
West Bengal,Kolkata,2022,Dowry Deaths,998,683,281,1950899,51.16
West Bengal,Kolkata,2022,Fraud,480,370,135,1950899,24.6
West Bengal,Kolkata,2023,Murder,250,208,150,1950899,12.81
West Bengal,Kolkata,2023,Rape,807,605,234,1950899,41.37
West Bengal,Kolkata,2023,Kidnapping,758,642,369,1950899,38.85
West Bengal,Kolkata,2023,Theft,833,784,368,1950899,42.7
West Bengal,Kolkata,2023,Robbery,1152,1073,686,1950899,59.05
West Bengal,Kolkata,2023,Assault,986,660,395,1950899,50.54
West Bengal,Kolkata,2023,Burglary,1080,985,718,1950899,55.36
West Bengal,Kolkata,2023,Cybercrime,1125,1063,751,1950899,57.67
West Bengal,Kolkata,2023,Dowry Deaths,378,256,132,1950899,19.38
West Bengal,Kolkata,2023,Fraud,912,678,392,1950899,46.75
West Bengal,Howrah,2014,Murder,261,172,104,5107623,5.11
West Bengal,Howrah,2014,Rape,164,117,71,5107623,3.21
West Bengal,Howrah,2014,Kidnapping,1057,951,383,5107623,20.69
West Bengal,Howrah,2014,Theft,173,156,75,5107623,3.39
West Bengal,Howrah,2014,Robbery,742,519,379,5107623,14.53
West Bengal,Howrah,2014,Assault,1114,795,321,5107623,21.81
West Bengal,Howrah,2014,Burglary,134,104,52,5107623,2.62
West Bengal,Howrah,2014,Cybercrime,924,651,379,5107623,18.09
West Bengal,Howrah,2014,Dowry Deaths,327,218,158,5107623,6.4
